pdb_id,resolution,year,assay_type,comparison_sign,value_raw,unit_raw,value_M,value_nM,p_value,log10_nM,ligand_id,ligand_path,pocket_path,comment
2bxm,,,Ki,=,270.0,nM,2.7e-07,270.0,6.568636235841012,2.4313637641589874,,src/data/scPDB 2/2bxm_2/ligand.sdf,src/data/scPDB 2/2bxm_2/site.mol2,bindingdb_scpdb
4jq4,,,Ki,=,270.0,nM,2.7e-07,270.0,6.568636235841012,2.4313637641589874,,src/data/scPDB 2/4jq4_2/ligand.sdf,src/data/scPDB 2/4jq4_2/site.mol2,bindingdb_scpdb
3ugr,,,Ki,=,270.0,nM,2.7e-07,270.0,6.568636235841012,2.4313637641589874,,src/data/scPDB 2/3ugr_1/ligand.sdf,src/data/scPDB 2/3ugr_1/site.mol2,bindingdb_scpdb
2oth,,,Ki,=,270.0,nM,2.7e-07,270.0,6.568636235841012,2.4313637641589874,,src/data/scPDB 2/2oth_2/ligand.sdf,src/data/scPDB 2/2oth_2/site.mol2,bindingdb_scpdb
3fo7,,,Ki,=,270.0,nM,2.7e-07,270.0,6.568636235841012,2.4313637641589874,,src/data/scPDB 2/3fo7_1/ligand.sdf,src/data/scPDB 2/3fo7_1/site.mol2,bindingdb_scpdb
4eix,,,Ki,=,270.0,nM,2.7e-07,270.0,6.568636235841012,2.4313637641589874,,src/data/scPDB 2/4eix_2/ligand.sdf,src/data/scPDB 2/4eix_2/site.mol2,bindingdb_scpdb
3tq8,,,Ki,=,40.0,nM,4e-08,40.0,7.3979400086720375,1.6020599913279623,,src/data/scPDB 2/3tq8_1/ligand.sdf,src/data/scPDB 2/3tq8_1/site.mol2,bindingdb_scpdb
1dg5,,,Ki,=,40.0,nM,4e-08,40.0,7.3979400086720375,1.6020599913279623,,src/data/scPDB 2/1dg5_1/ligand.sdf,src/data/scPDB 2/1dg5_1/site.mol2,bindingdb_scpdb
2bfm,,,Ki,=,40.0,nM,4e-08,40.0,7.3979400086720375,1.6020599913279623,,src/data/scPDB 2/2bfm_2/ligand.sdf,src/data/scPDB 2/2bfm_2/site.mol2,bindingdb_scpdb
2w3a,,,Ki,=,40.0,nM,4e-08,40.0,7.3979400086720375,1.6020599913279623,,src/data/scPDB 2/2w3a_1/ligand.sdf,src/data/scPDB 2/2w3a_1/site.mol2,bindingdb_scpdb
2w9g,,,Ki,=,40.0,nM,4e-08,40.0,7.3979400086720375,1.6020599913279623,,src/data/scPDB 2/2w9g_1/ligand.sdf,src/data/scPDB 2/2w9g_1/site.mol2,bindingdb_scpdb
2w9s,,,Ki,=,40.0,nM,4e-08,40.0,7.3979400086720375,1.6020599913279623,,src/data/scPDB 2/2w9s_5/ligand.sdf,src/data/scPDB 2/2w9s_5/site.mol2,bindingdb_scpdb
4ofr,,,Ki,=,0.3,nM,3e-10,0.3,9.522878745280337,-0.5228787452803376,,src/data/scPDB 2/4ofr_1/ligand.sdf,src/data/scPDB 2/4ofr_1/site.mol2,bindingdb_scpdb
4ofu,,,Ki,=,0.3,nM,3e-10,0.3,9.522878745280337,-0.5228787452803376,,src/data/scPDB 2/4ofu_1/ligand.sdf,src/data/scPDB 2/4ofu_1/site.mol2,bindingdb_scpdb
1xj7,,,Ki,=,0.3,nM,3e-10,0.3,9.522878745280337,-0.5228787452803376,,src/data/scPDB 2/1xj7_1/ligand.sdf,src/data/scPDB 2/1xj7_1/site.mol2,bindingdb_scpdb
4oey,,,Ki,=,0.3,nM,3e-10,0.3,9.522878745280337,-0.5228787452803376,,src/data/scPDB 2/4oey_1/ligand.sdf,src/data/scPDB 2/4oey_1/site.mol2,bindingdb_scpdb
4oez,,,Ki,=,0.3,nM,3e-10,0.3,9.522878745280337,-0.5228787452803376,,src/data/scPDB 2/4oez_1/ligand.sdf,src/data/scPDB 2/4oez_1/site.mol2,bindingdb_scpdb
1t65,,,Ki,=,0.3,nM,3e-10,0.3,9.522878745280337,-0.5228787452803376,,src/data/scPDB 2/1t65_1/ligand.sdf,src/data/scPDB 2/1t65_1/site.mol2,bindingdb_scpdb
1t63,,,Ki,=,0.3,nM,3e-10,0.3,9.522878745280337,-0.5228787452803376,,src/data/scPDB 2/1t63_1/ligand.sdf,src/data/scPDB 2/1t63_1/site.mol2,bindingdb_scpdb
2pit,,,Ki,=,0.3,nM,3e-10,0.3,9.522878745280337,-0.5228787452803376,,src/data/scPDB 2/2pit_1/ligand.sdf,src/data/scPDB 2/2pit_1/site.mol2,bindingdb_scpdb
2piw,,,Ki,=,0.3,nM,3e-10,0.3,9.522878745280337,-0.5228787452803376,,src/data/scPDB 2/2piw_1/ligand.sdf,src/data/scPDB 2/2piw_1/site.mol2,bindingdb_scpdb
2piq,,,Ki,=,0.3,nM,3e-10,0.3,9.522878745280337,-0.5228787452803376,,src/data/scPDB 2/2piq_1/ligand.sdf,src/data/scPDB 2/2piq_1/site.mol2,bindingdb_scpdb
2pip,,,Ki,=,0.3,nM,3e-10,0.3,9.522878745280337,-0.5228787452803376,,src/data/scPDB 2/2pip_1/ligand.sdf,src/data/scPDB 2/2pip_1/site.mol2,bindingdb_scpdb
2pio,,,Ki,=,0.3,nM,3e-10,0.3,9.522878745280337,-0.5228787452803376,,src/data/scPDB 2/2pio_1/ligand.sdf,src/data/scPDB 2/2pio_1/site.mol2,bindingdb_scpdb
1t79,,,Ki,=,0.3,nM,3e-10,0.3,9.522878745280337,-0.5228787452803376,,src/data/scPDB 2/1t79_1/ligand.sdf,src/data/scPDB 2/1t79_1/site.mol2,bindingdb_scpdb
1t7f,,,Ki,=,0.3,nM,3e-10,0.3,9.522878745280337,-0.5228787452803376,,src/data/scPDB 2/1t7f_1/ligand.sdf,src/data/scPDB 2/1t7f_1/site.mol2,bindingdb_scpdb
1t7r,,,Ki,=,0.3,nM,3e-10,0.3,9.522878745280337,-0.5228787452803376,,src/data/scPDB 2/1t7r_1/ligand.sdf,src/data/scPDB 2/1t7r_1/site.mol2,bindingdb_scpdb
1t7t,,,Ki,=,0.3,nM,3e-10,0.3,9.522878745280337,-0.5228787452803376,,src/data/scPDB 2/1t7t_1/ligand.sdf,src/data/scPDB 2/1t7t_1/site.mol2,bindingdb_scpdb
2qpy,,,Ki,=,0.3,nM,3e-10,0.3,9.522878745280337,-0.5228787452803376,,src/data/scPDB 2/2qpy_1/ligand.sdf,src/data/scPDB 2/2qpy_1/site.mol2,bindingdb_scpdb
1t5z,,,Ki,=,0.3,nM,3e-10,0.3,9.522878745280337,-0.5228787452803376,,src/data/scPDB 2/1t5z_1/ligand.sdf,src/data/scPDB 2/1t5z_1/site.mol2,bindingdb_scpdb
3klm,,,Ki,=,0.3,nM,3e-10,0.3,9.522878745280337,-0.5228787452803376,,src/data/scPDB 2/3klm_1/ligand.sdf,src/data/scPDB 2/3klm_1/site.mol2,bindingdb_scpdb
1kdm,,,Ki,=,0.3,nM,3e-10,0.3,9.522878745280337,-0.5228787452803376,,src/data/scPDB 2/1kdm_1/ligand.sdf,src/data/scPDB 2/1kdm_1/site.mol2,bindingdb_scpdb
4olm,,,Ki,=,70.0,nM,7e-08,70.0,7.154901959985743,1.845098040014257,,src/data/scPDB 2/4olm_1/ligand.sdf,src/data/scPDB 2/4olm_1/site.mol2,bindingdb_scpdb
4la0,,,Ki,=,70.0,nM,7e-08,70.0,7.154901959985743,1.845098040014257,,src/data/scPDB 2/4la0_2/ligand.sdf,src/data/scPDB 2/4la0_2/site.mol2,bindingdb_scpdb
4okt,,,Ki,=,70.0,nM,7e-08,70.0,7.154901959985743,1.845098040014257,,src/data/scPDB 2/4okt_1/ligand.sdf,src/data/scPDB 2/4okt_1/site.mol2,bindingdb_scpdb
4okx,,,Ki,=,70.0,nM,7e-08,70.0,7.154901959985743,1.845098040014257,,src/data/scPDB 2/4okx_1/ligand.sdf,src/data/scPDB 2/4okx_1/site.mol2,bindingdb_scpdb
4ok1,,,Ki,=,70.0,nM,7e-08,70.0,7.154901959985743,1.845098040014257,,src/data/scPDB 2/4ok1_1/ligand.sdf,src/data/scPDB 2/4ok1_1/site.mol2,bindingdb_scpdb
3um8,,,Ki,=,0.3,nM,3e-10,0.3,9.522878745280337,-0.5228787452803376,,src/data/scPDB 2/3um8_2/ligand.sdf,src/data/scPDB 2/3um8_2/site.mol2,bindingdb_scpdb
3irn,,,Ki,=,0.3,nM,3e-10,0.3,9.522878745280337,-0.5228787452803376,,src/data/scPDB 2/3irn_3/ligand.sdf,src/data/scPDB 2/3irn_3/site.mol2,bindingdb_scpdb
3irm,,,Ki,=,0.3,nM,3e-10,0.3,9.522878745280337,-0.5228787452803376,,src/data/scPDB 2/3irm_3/ligand.sdf,src/data/scPDB 2/3irm_3/site.mol2,bindingdb_scpdb
1j3k,,,Ki,=,0.011,nM,1.1e-11,0.011,10.958607314841775,-1.958607314841775,,src/data/scPDB 2/1j3k_2/ligand.sdf,src/data/scPDB 2/1j3k_2/site.mol2,bindingdb_scpdb
1j3i,,,Ki,=,0.011,nM,1.1e-11,0.011,10.958607314841775,-1.958607314841775,,src/data/scPDB 2/1j3i_1/ligand.sdf,src/data/scPDB 2/1j3i_1/site.mol2,bindingdb_scpdb
3rg9,,,Ki,=,0.011,nM,1.1e-11,0.011,10.958607314841775,-1.958607314841775,,src/data/scPDB 2/3rg9_1/ligand.sdf,src/data/scPDB 2/3rg9_1/site.mol2,bindingdb_scpdb
1mei,,,Ki,=,33.0,nM,3.3000000000000004e-08,33.0,7.481486060122112,1.5185139398778875,,src/data/scPDB 2/1mei_1/ligand.sdf,src/data/scPDB 2/1mei_1/site.mol2,bindingdb_scpdb
3c0z,,,Ki,=,48.0,nM,4.8000000000000006e-08,48.0,7.318758762624412,1.6812412373755872,,src/data/scPDB 2/3c0z_2/ligand.sdf,src/data/scPDB 2/3c0z_2/site.mol2,bindingdb_scpdb
1zz1,,,Ki,=,48.0,nM,4.8000000000000006e-08,48.0,7.318758762624412,1.6812412373755872,,src/data/scPDB 2/1zz1_1/ligand.sdf,src/data/scPDB 2/1zz1_1/site.mol2,bindingdb_scpdb
4qa2,,,Ki,=,48.0,nM,4.8000000000000006e-08,48.0,7.318758762624412,1.6812412373755872,,src/data/scPDB 2/4qa2_2/ligand.sdf,src/data/scPDB 2/4qa2_2/site.mol2,bindingdb_scpdb
4c1i,,,Ki,=,37.0,nM,3.7e-08,37.0,7.431798275933005,1.568201724066995,,src/data/scPDB 2/4c1i_1/ligand.sdf,src/data/scPDB 2/4c1i_1/site.mol2,bindingdb_scpdb
4qoh,,,Ki,=,169.0,nM,1.6900000000000002e-07,169.0,6.772113295386326,2.2278867046136734,,src/data/scPDB 2/4qoh_2/ligand.sdf,src/data/scPDB 2/4qoh_2/site.mol2,bindingdb_scpdb
2l98,,,Ki,=,169.0,nM,1.6900000000000002e-07,169.0,6.772113295386326,2.2278867046136734,,src/data/scPDB 2/2l98_1/ligand.sdf,src/data/scPDB 2/2l98_1/site.mol2,bindingdb_scpdb
2ydx,,,Ki,=,169.0,nM,1.6900000000000002e-07,169.0,6.772113295386326,2.2278867046136734,,src/data/scPDB 2/2ydx_9/ligand.sdf,src/data/scPDB 2/2ydx_9/site.mol2,bindingdb_scpdb
1z1f,,,Ki,=,169.0,nM,1.6900000000000002e-07,169.0,6.772113295386326,2.2278867046136734,,src/data/scPDB 2/1z1f_1/ligand.sdf,src/data/scPDB 2/1z1f_1/site.mol2,bindingdb_scpdb
1sg0,,,Ki,=,169.0,nM,1.6900000000000002e-07,169.0,6.772113295386326,2.2278867046136734,,src/data/scPDB 2/1sg0_2/ligand.sdf,src/data/scPDB 2/1sg0_2/site.mol2,bindingdb_scpdb
1cgz,,,Ki,=,169.0,nM,1.6900000000000002e-07,169.0,6.772113295386326,2.2278867046136734,,src/data/scPDB 2/1cgz_1/ligand.sdf,src/data/scPDB 2/1cgz_1/site.mol2,bindingdb_scpdb
4jaz,,,Ki,=,169.0,nM,1.6900000000000002e-07,169.0,6.772113295386326,2.2278867046136734,,src/data/scPDB 2/4jaz_1/ligand.sdf,src/data/scPDB 2/4jaz_1/site.mol2,bindingdb_scpdb
2jiz,,,Ki,=,169.0,nM,1.6900000000000002e-07,169.0,6.772113295386326,2.2278867046136734,,src/data/scPDB 2/2jiz_6/ligand.sdf,src/data/scPDB 2/2jiz_6/site.mol2,bindingdb_scpdb
3wze,,,Ki,=,30000.0,nM,3e-05,30000.0,4.522878745280337,4.477121254719663,,src/data/scPDB 2/3wze_1/ligand.sdf,src/data/scPDB 2/3wze_1/site.mol2,bindingdb_scpdb
2oub,,,Kd,=,219.0,nM,2.1900000000000002e-07,219.0,6.6595558851598815,2.3404441148401185,,src/data/scPDB 2/2oub_1/ligand.sdf,src/data/scPDB 2/2oub_1/site.mol2,bindingdb_scpdb
3d4s,,,Kd,=,5.35,nM,5.35e-09,5.35,8.271646217978772,0.7283537820212285,,src/data/scPDB 2/3d4s_1/ligand.sdf,src/data/scPDB 2/3d4s_1/site.mol2,bindingdb_scpdb
3ny8,,,Kd,=,302.0,nM,3.0200000000000003e-07,302.0,6.51999305704285,2.4800069429571505,,src/data/scPDB 2/3ny8_3/ligand.sdf,src/data/scPDB 2/3ny8_3/site.mol2,bindingdb_scpdb
2vku,,,Kd,=,28000.0,nM,2.8000000000000003e-05,28000.0,4.552841968657781,4.447158031342219,,src/data/scPDB 2/2vku_3/ligand.sdf,src/data/scPDB 2/2vku_3/site.mol2,bindingdb_scpdb
2ci0,,,Kd,=,5000.0,nM,5e-06,5000.0,5.301029995663981,3.6989700043360187,,src/data/scPDB 2/2ci0_1/ligand.sdf,src/data/scPDB 2/2ci0_1/site.mol2,bindingdb_scpdb
2cib,,,Kd,=,5000.0,nM,5e-06,5000.0,5.301029995663981,3.6989700043360187,,src/data/scPDB 2/2cib_1/ligand.sdf,src/data/scPDB 2/2cib_1/site.mol2,bindingdb_scpdb
3l4d,,,Kd,=,30000.0,nM,3e-05,30000.0,4.522878745280337,4.477121254719663,,src/data/scPDB 2/3l4d_1/ligand.sdf,src/data/scPDB 2/3l4d_1/site.mol2,bindingdb_scpdb
1ea1,,,Kd,=,30000.0,nM,3e-05,30000.0,4.522878745280337,4.477121254719663,,src/data/scPDB 2/1ea1_1/ligand.sdf,src/data/scPDB 2/1ea1_1/site.mol2,bindingdb_scpdb
4zdz,,,Kd,=,30000.0,nM,3e-05,30000.0,4.522878745280337,4.477121254719663,,src/data/scPDB 2/4zdz_1/ligand.sdf,src/data/scPDB 2/4zdz_1/site.mol2,bindingdb_scpdb
2wx2,,,Kd,=,30000.0,nM,3e-05,30000.0,4.522878745280337,4.477121254719663,,src/data/scPDB 2/2wx2_1/ligand.sdf,src/data/scPDB 2/2wx2_1/site.mol2,bindingdb_scpdb
2ij7,,,Kd,=,30000.0,nM,3e-05,30000.0,4.522878745280337,4.477121254719663,,src/data/scPDB 2/2ij7_2/ligand.sdf,src/data/scPDB 2/2ij7_2/site.mol2,bindingdb_scpdb
3ik6,,,Ki,=,328.0,nM,3.28e-07,328.0,6.484126156288321,2.515873843711679,,src/data/scPDB 2/3ik6_1/ligand.sdf,src/data/scPDB 2/3ik6_1/site.mol2,bindingdb_scpdb
3f4x,,,Ki,=,348.0,nM,3.4800000000000005e-07,348.0,6.458420756053419,2.5415792439465807,,src/data/scPDB 2/3f4x_1/ligand.sdf,src/data/scPDB 2/3f4x_1/site.mol2,bindingdb_scpdb
2itz,,,Kd,=,53.5,nM,5.35e-08,53.5,7.2716462179787715,1.7283537820212285,,src/data/scPDB 2/2itz_1/ligand.sdf,src/data/scPDB 2/2itz_1/site.mol2,bindingdb_scpdb
4wkq,,,Kd,=,53.5,nM,5.35e-08,53.5,7.2716462179787715,1.7283537820212285,,src/data/scPDB 2/4wkq_1/ligand.sdf,src/data/scPDB 2/4wkq_1/site.mol2,bindingdb_scpdb
2pzv,,,Ki,=,10200.0,nM,1.02e-05,10200.0,4.991399828238082,4.008600171761918,,src/data/scPDB 2/2pzv_2/ligand.sdf,src/data/scPDB 2/2pzv_2/site.mol2,bindingdb_scpdb
3aiy,,,Ki,=,10200.0,nM,1.02e-05,10200.0,4.991399828238082,4.008600171761918,,src/data/scPDB 2/3aiy_6/ligand.sdf,src/data/scPDB 2/3aiy_6/site.mol2,bindingdb_scpdb
1jhy,,,Ki,=,10200.0,nM,1.02e-05,10200.0,4.991399828238082,4.008600171761918,,src/data/scPDB 2/1jhy_1/ligand.sdf,src/data/scPDB 2/1jhy_1/site.mol2,bindingdb_scpdb
1wav,,,Ki,=,10200.0,nM,1.02e-05,10200.0,4.991399828238082,4.008600171761918,,src/data/scPDB 2/1wav_5/ligand.sdf,src/data/scPDB 2/1wav_5/site.mol2,bindingdb_scpdb
4w5r,,,Ki,=,10200.0,nM,1.02e-05,10200.0,4.991399828238082,4.008600171761918,,src/data/scPDB 2/4w5r_3/ligand.sdf,src/data/scPDB 2/4w5r_3/site.mol2,bindingdb_scpdb
1aiy,,,Ki,=,10200.0,nM,1.02e-05,10200.0,4.991399828238082,4.008600171761918,,src/data/scPDB 2/1aiy_6/ligand.sdf,src/data/scPDB 2/1aiy_6/site.mol2,bindingdb_scpdb
2ws7,,,Ki,=,10200.0,nM,1.02e-05,10200.0,4.991399828238082,4.008600171761918,,src/data/scPDB 2/2ws7_1/ligand.sdf,src/data/scPDB 2/2ws7_1/site.mol2,bindingdb_scpdb
5bqq,,,Ki,=,10200.0,nM,1.02e-05,10200.0,4.991399828238082,4.008600171761918,,src/data/scPDB 2/5bqq_3/ligand.sdf,src/data/scPDB 2/5bqq_3/site.mol2,bindingdb_scpdb
2aiy,,,Ki,=,10200.0,nM,1.02e-05,10200.0,4.991399828238082,4.008600171761918,,src/data/scPDB 2/2aiy_5/ligand.sdf,src/data/scPDB 2/2aiy_5/site.mol2,bindingdb_scpdb
2buy,,,Ki,=,4003000.0,nM,0.0040030000000000005,4003000.0,2.397614409894895,6.602385590105105,,src/data/scPDB 2/2buy_2/ligand.sdf,src/data/scPDB 2/2buy_2/site.mol2,bindingdb_scpdb
4zxt,,,Ki,=,4003000.0,nM,0.0040030000000000005,4003000.0,2.397614409894895,6.602385590105105,,src/data/scPDB 2/4zxt_1/ligand.sdf,src/data/scPDB 2/4zxt_1/site.mol2,bindingdb_scpdb
3o4m,,,Ki,=,4003000.0,nM,0.0040030000000000005,4003000.0,2.397614409894895,6.602385590105105,,src/data/scPDB 2/3o4m_1/ligand.sdf,src/data/scPDB 2/3o4m_1/site.mol2,bindingdb_scpdb
1knd,,,Ki,=,4003000.0,nM,0.0040030000000000005,4003000.0,2.397614409894895,6.602385590105105,,src/data/scPDB 2/1knd_1/ligand.sdf,src/data/scPDB 2/1knd_1/site.mol2,bindingdb_scpdb
4oow,,,Ki,=,4003000.0,nM,0.0040030000000000005,4003000.0,2.397614409894895,6.602385590105105,,src/data/scPDB 2/4oow_1/ligand.sdf,src/data/scPDB 2/4oow_1/site.mol2,bindingdb_scpdb
3bpx,,,Ki,=,9900.0,nM,9.9e-06,9900.0,5.004364805402449,3.99563519459755,,src/data/scPDB 2/3bpx_1/ligand.sdf,src/data/scPDB 2/3bpx_1/site.mol2,bindingdb_scpdb
3n8y,,,Ki,=,9900.0,nM,9.9e-06,9900.0,5.004364805402449,3.99563519459755,,src/data/scPDB 2/3n8y_1/ligand.sdf,src/data/scPDB 2/3n8y_1/site.mol2,bindingdb_scpdb
4hvr,,,Ki,=,9900.0,nM,9.9e-06,9900.0,5.004364805402449,3.99563519459755,,src/data/scPDB 2/4hvr_1/ligand.sdf,src/data/scPDB 2/4hvr_1/site.mol2,bindingdb_scpdb
2i30,,,Ki,=,9900.0,nM,9.9e-06,9900.0,5.004364805402449,3.99563519459755,,src/data/scPDB 2/2i30_1/ligand.sdf,src/data/scPDB 2/2i30_1/site.mol2,bindingdb_scpdb
3njz,,,Ki,=,9900.0,nM,9.9e-06,9900.0,5.004364805402449,3.99563519459755,,src/data/scPDB 2/3njz_1/ligand.sdf,src/data/scPDB 2/3njz_1/site.mol2,bindingdb_scpdb
5f1a,,,Ki,=,9900.0,nM,9.9e-06,9900.0,5.004364805402449,3.99563519459755,,src/data/scPDB 2/5f1a_1/ligand.sdf,src/data/scPDB 2/5f1a_1/site.mol2,bindingdb_scpdb
3b9m,,,Ki,=,9900.0,nM,9.9e-06,9900.0,5.004364805402449,3.99563519459755,,src/data/scPDB 2/3b9m_1/ligand.sdf,src/data/scPDB 2/3b9m_1/site.mol2,bindingdb_scpdb
4l39,,,Ki,=,9900.0,nM,9.9e-06,9900.0,5.004364805402449,3.99563519459755,,src/data/scPDB 2/4l39_1/ligand.sdf,src/data/scPDB 2/4l39_1/site.mol2,bindingdb_scpdb
1wyg,,,Ki,=,9900.0,nM,9.9e-06,9900.0,5.004364805402449,3.99563519459755,,src/data/scPDB 2/1wyg_2/ligand.sdf,src/data/scPDB 2/1wyg_2/site.mol2,bindingdb_scpdb
3w1w,,,Ki,=,9900.0,nM,9.9e-06,9900.0,5.004364805402449,3.99563519459755,,src/data/scPDB 2/3w1w_1/ligand.sdf,src/data/scPDB 2/3w1w_1/site.mol2,bindingdb_scpdb
2y7w,,,Ki,=,9900.0,nM,9.9e-06,9900.0,5.004364805402449,3.99563519459755,,src/data/scPDB 2/2y7w_1/ligand.sdf,src/data/scPDB 2/2y7w_1/site.mol2,bindingdb_scpdb
3hgx,,,Ki,=,9900.0,nM,9.9e-06,9900.0,5.004364805402449,3.99563519459755,,src/data/scPDB 2/3hgx_1/ligand.sdf,src/data/scPDB 2/3hgx_1/site.mol2,bindingdb_scpdb
3hgr,,,Ki,=,9800.0,nM,9.800000000000001e-06,9800.0,5.008773924307505,3.9912260756924947,,src/data/scPDB 2/3hgr_1/ligand.sdf,src/data/scPDB 2/3hgr_1/site.mol2,bindingdb_scpdb
1d7l,,,Ki,=,9800.0,nM,9.800000000000001e-06,9800.0,5.008773924307505,3.9912260756924947,,src/data/scPDB 2/1d7l_1/ligand.sdf,src/data/scPDB 2/1d7l_1/site.mol2,bindingdb_scpdb
3qvr,,,Ki,=,6000000.0,nM,0.006,6000000.0,2.221848749616356,6.778151250383644,,src/data/scPDB 2/3qvr_1/ligand.sdf,src/data/scPDB 2/3qvr_1/site.mol2,bindingdb_scpdb
3qvp,,,Ki,=,6000000.0,nM,0.006,6000000.0,2.221848749616356,6.778151250383644,,src/data/scPDB 2/3qvp_1/ligand.sdf,src/data/scPDB 2/3qvp_1/site.mol2,bindingdb_scpdb
3n65,,,Ki,=,6000000.0,nM,0.006,6000000.0,2.221848749616356,6.778151250383644,,src/data/scPDB 2/3n65_2/ligand.sdf,src/data/scPDB 2/3n65_2/site.mol2,bindingdb_scpdb
3n66,,,Ki,=,6000000.0,nM,0.006,6000000.0,2.221848749616356,6.778151250383644,,src/data/scPDB 2/3n66_2/ligand.sdf,src/data/scPDB 2/3n66_2/site.mol2,bindingdb_scpdb
3n61,,,Ki,=,6000000.0,nM,0.006,6000000.0,2.221848749616356,6.778151250383644,,src/data/scPDB 2/3n61_3/ligand.sdf,src/data/scPDB 2/3n61_3/site.mol2,bindingdb_scpdb
3n62,,,Ki,=,6000000.0,nM,0.006,6000000.0,2.221848749616356,6.778151250383644,,src/data/scPDB 2/3n62_1/ligand.sdf,src/data/scPDB 2/3n62_1/site.mol2,bindingdb_scpdb
5cae,,,Ki,=,6000000.0,nM,0.006,6000000.0,2.221848749616356,6.778151250383644,,src/data/scPDB 2/5cae_1/ligand.sdf,src/data/scPDB 2/5cae_1/site.mol2,bindingdb_scpdb
1z4u,,,Ki,=,6000000.0,nM,0.006,6000000.0,2.221848749616356,6.778151250383644,,src/data/scPDB 2/1z4u_1/ligand.sdf,src/data/scPDB 2/1z4u_1/site.mol2,bindingdb_scpdb
2buf,,,Ki,=,6000000.0,nM,0.006,6000000.0,2.221848749616356,6.778151250383644,,src/data/scPDB 2/2buf_18/ligand.sdf,src/data/scPDB 2/2buf_18/site.mol2,bindingdb_scpdb
4c13,,,Ki,=,6000000.0,nM,0.006,6000000.0,2.221848749616356,6.778151250383644,,src/data/scPDB 2/4c13_1/ligand.sdf,src/data/scPDB 2/4c13_1/site.mol2,bindingdb_scpdb
4imu,,,Ki,=,6000000.0,nM,0.006,6000000.0,2.221848749616356,6.778151250383644,,src/data/scPDB 2/4imu_4/ligand.sdf,src/data/scPDB 2/4imu_4/site.mol2,bindingdb_scpdb
4imf,,,Ki,=,6000000.0,nM,0.006,6000000.0,2.221848749616356,6.778151250383644,,src/data/scPDB 2/4imf_1/ligand.sdf,src/data/scPDB 2/4imf_1/site.mol2,bindingdb_scpdb
4gbi,,,Ki,=,6000000.0,nM,0.006,6000000.0,2.221848749616356,6.778151250383644,,src/data/scPDB 2/4gbi_2/ligand.sdf,src/data/scPDB 2/4gbi_2/site.mol2,bindingdb_scpdb
4gbc,,,Ki,=,6000000.0,nM,0.006,6000000.0,2.221848749616356,6.778151250383644,,src/data/scPDB 2/4gbc_2/ligand.sdf,src/data/scPDB 2/4gbc_2/site.mol2,bindingdb_scpdb
2dxe,,,Ki,=,6000000.0,nM,0.006,6000000.0,2.221848749616356,6.778151250383644,,src/data/scPDB 2/2dxe_1/ligand.sdf,src/data/scPDB 2/2dxe_1/site.mol2,bindingdb_scpdb
4aux,,,Ki,=,6000000.0,nM,0.006,6000000.0,2.221848749616356,6.778151250383644,,src/data/scPDB 2/4aux_1/ligand.sdf,src/data/scPDB 2/4aux_1/site.mol2,bindingdb_scpdb
2fjn,,,Ki,=,6000000.0,nM,0.006,6000000.0,2.221848749616356,6.778151250383644,,src/data/scPDB 2/2fjn_1/ligand.sdf,src/data/scPDB 2/2fjn_1/site.mol2,bindingdb_scpdb
3w6x,,,Ki,=,6000000.0,nM,0.006,6000000.0,2.221848749616356,6.778151250383644,,src/data/scPDB 2/3w6x_2/ligand.sdf,src/data/scPDB 2/3w6x_2/site.mol2,bindingdb_scpdb
1hbm,,,Ki,=,6000000.0,nM,0.006,6000000.0,2.221848749616356,6.778151250383644,,src/data/scPDB 2/1hbm_2/ligand.sdf,src/data/scPDB 2/1hbm_2/site.mol2,bindingdb_scpdb
3jw2,,,Ki,=,6000000.0,nM,0.006,6000000.0,2.221848749616356,6.778151250383644,,src/data/scPDB 2/3jw2_1/ligand.sdf,src/data/scPDB 2/3jw2_1/site.mol2,bindingdb_scpdb
1o6z,,,Ki,=,6000000.0,nM,0.006,6000000.0,2.221848749616356,6.778151250383644,,src/data/scPDB 2/1o6z_2/ligand.sdf,src/data/scPDB 2/1o6z_2/site.mol2,bindingdb_scpdb
3vrz,,,Ki,=,6000000.0,nM,0.006,6000000.0,2.221848749616356,6.778151250383644,,src/data/scPDB 2/3vrz_1/ligand.sdf,src/data/scPDB 2/3vrz_1/site.mol2,bindingdb_scpdb
1nrx,,,Ki,=,6000000.0,nM,0.006,6000000.0,2.221848749616356,6.778151250383644,,src/data/scPDB 2/1nrx_1/ligand.sdf,src/data/scPDB 2/1nrx_1/site.mol2,bindingdb_scpdb
3toz,,,Ki,=,6000000.0,nM,0.006,6000000.0,2.221848749616356,6.778151250383644,,src/data/scPDB 2/3toz_4/ligand.sdf,src/data/scPDB 2/3toz_4/site.mol2,bindingdb_scpdb
3uq9,,,Ki,=,6000000.0,nM,0.006,6000000.0,2.221848749616356,6.778151250383644,,src/data/scPDB 2/3uq9_3/ligand.sdf,src/data/scPDB 2/3uq9_3/site.mol2,bindingdb_scpdb
4b2w,,,Ki,=,6000000.0,nM,0.006,6000000.0,2.221848749616356,6.778151250383644,,src/data/scPDB 2/4b2w_4/ligand.sdf,src/data/scPDB 2/4b2w_4/site.mol2,bindingdb_scpdb
